-25.320719619734344,-57.56023820191814
-25.321029958368783,-57.555817921461596
-25.324443630854717,-57.55345757752849
-25.324731992128353,-57.54851501651075
-25.32843391269649,-57.546319037524256
-25.329265320658557,-57.54154813788347
-25.333199833101727,-57.539867143027834
-25.33501772913248,-57.52946703686149
-25.336702414545066,-57.52443864515527
-25.340248824622705,-57.52078354446468
-25.34582360979551,-57.51629116294254
-25.353259685921323,-57.51523200895946
-25.364950695852368,-57.5145728226974
-25.374779387176112,-57.51837683223613
-25.373730092153075,-57.513625232172956
-25.376713395352557,-57.510590245879314
-25.370080422629773,-57.510473502993875
-25.366239118530814,-57.507610178077186
-25.360070928882227,-57.506291805553076
-25.3560741825612,-57.5015402054899
-25.351725897933207,-57.50160712712869
-25.348618533303558,-57.496867530212796
-25.34489053630598,-57.49332956293557
-25.344265250850484,-57.48601504536538
-25.340367785791404,-57.487141038805305
-25.33678049343621,-57.481743899921014
-25.33565660542809,-57.492836447713955
-25.33080900621316,-57.50015244521393
-25.32662349404885,-57.50040566250874
-25.32600663281009,-57.50426376871957
-25.32259679265009,-57.50571861565305
-25.323923282343472,-57.50957244709326
-25.321836107745803,-57.51342627853347
-25.32076507954496,-57.51873068213655
-25.317211283139955,-57.51991521269275
-25.312260767327466,-57.522773441674246
-25.30731004920368,-57.52116847485496
-25.302669514469095,-57.52196676731302
-25.29678720705164,-57.51761521846248
-25.29878781771817,-57.52587239891483
-25.297063657036983,-57.53481622487499
-25.295244895564164,-57.539743442835345
-25.290942809833115,-57.542610724272265
-25.2919613557593,-57.545341213049426
-25.29018617017809,-57.5487583473344
-25.295109093612798,-57.547977824511065
-25.29723825670291,-57.5509738519807
-25.302471279961832,-57.54959251433803
-25.307393704502253,-57.55267437249614
-25.31498791010346,-57.5543963506837
-25.320719619734344,-57.56023820191814
